kodis-id,buyer or seller,concatenated utterances
2835,seller," We apologise for any confusion, but it is stated on our website that this is a replica item and not the original item worn by Kobe Bryant  Could you clarify as we provided you with a jersey for the correct team. Which other item would you like to receive  Could you advise how this would differ from the item which you have received?"
2835,seller, Could you clarify as we provided you with a jersey for the correct team. Which other item would you like to receive  Could you advise how this would differ from the item which you have received?  Which player's jersey have you received?
2835,seller, Could you advise how this would differ from the item which you have received?  Which player's jersey have you received?  Could you advise of the name on the jersey?
2835,seller," Which player's jersey have you received?  Could you advise of the name on the jersey?  I apologise if I wasn't clear, I meant the name of the player that is printed on the jersey"
2835,seller," Could you advise of the name on the jersey?  I apologise if I wasn't clear, I meant the name of the player that is printed on the jersey  That is not possible, as we do not stock this players jersey. He was not a member of the championship team with Kobe Bryant"
2835,seller," I apologise if I wasn't clear, I meant the name of the player that is printed on the jersey  That is not possible, as we do not stock this players jersey. He was not a member of the championship team with Kobe Bryant  I apologise for any inconvenience caused, if you are happy to keep the item, I hope you enjoy it!"
2835,seller," That is not possible, as we do not stock this players jersey. He was not a member of the championship team with Kobe Bryant  I apologise for any inconvenience caused, if you are happy to keep the item, I hope you enjoy it!  Submitted agreement: Buyer gets no refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize."
2837,buyer, i want a refund on a damaged parcel  thank you for swift response parcel number 234567 came in with a broken handle  i will appreciate it if this is sorted out immediately. thank you
2837,buyer, thank you for swift response parcel number 234567 came in with a broken handle  i will appreciate it if this is sorted out immediately. thank you  i will like to receive 75% of the amount i paid
2837,buyer," i will appreciate it if this is sorted out immediately. thank you  i will like to receive 75% of the amount i paid  yes, fair enough. thank you"
2837,buyer," i will like to receive 75% of the amount i paid  yes, fair enough. thank you  Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer didn't apologize."
2837,seller," I'm sorry to hear your parcel arrived damaged! Can you please provide your order number and a few details about the damage so I can investigate?  Thanks for letting me know. I'll look into order #234567 and the broken handle. I'll get back to you with a solution as soon as I can.  I've reviewed your order and understand the broken handle is a problem. I'm happy to offer a partial refund for the inconvenience. Please let me know what amount you'd like to be refunded, and I'll process it right away."
2837,seller," Thanks for letting me know. I'll look into order #234567 and the broken handle. I'll get back to you with a solution as soon as I can.  I've reviewed your order and understand the broken handle is a problem. I'm happy to offer a partial refund for the inconvenience. Please let me know what amount you'd like to be refunded, and I'll process it right away.  I understand your request for a 75% refund, but unfortunately, I can only offer a 50% refund for this situation. It's a fair compromise considering the handle is the only damaged part. Would you be open to that?"
2837,seller," I've reviewed your order and understand the broken handle is a problem. I'm happy to offer a partial refund for the inconvenience. Please let me know what amount you'd like to be refunded, and I'll process it right away.  I understand your request for a 75% refund, but unfortunately, I can only offer a 50% refund for this situation. It's a fair compromise considering the handle is the only damaged part. Would you be open to that?  Great! I've processed a 50% refund for you. You should see it reflected in your account within 3 business days. Thanks for your understanding!"
2837,seller," I understand your request for a 75% refund, but unfortunately, I can only offer a 50% refund for this situation. It's a fair compromise considering the handle is the only damaged part. Would you be open to that?  Great! I've processed a 50% refund for you. You should see it reflected in your account within 3 business days. Thanks for your understanding!  Accept Deal"
2846,buyer," Hi, I'm really disappointed in the service received. I was sent the wrong item  Will I receive a full refund once the item has been sent back to me?  Thank you, I would also appreciate if the bad review left for me could be retracted?"
2846,buyer," Will I receive a full refund once the item has been sent back to me?  Thank you, I would also appreciate if the bad review left for me could be retracted?  Thank you, just to confirm once you have the item back to you the bad review will be deleted and I will receive a full refund for the incorrect item sent?"
2846,buyer," Thank you, I would also appreciate if the bad review left for me could be retracted?  Thank you, just to confirm once you have the item back to you the bad review will be deleted and I will receive a full refund for the incorrect item sent?  I am unsure about doing that just because it was your error for sending the incorrect item out. I hope you can understand this was really important for me as the item was a present for my terminally ill nephew. "
2846,buyer," Thank you, just to confirm once you have the item back to you the bad review will be deleted and I will receive a full refund for the incorrect item sent?  I am unsure about doing that just because it was your error for sending the incorrect item out. I hope you can understand this was really important for me as the item was a present for my terminally ill nephew.   Yes I would be happy to do that for you"
2846,buyer," I am unsure about doing that just because it was your error for sending the incorrect item out. I hope you can understand this was really important for me as the item was a present for my terminally ill nephew.   Yes I would be happy to do that for you  Yes I agree, thank you"
2846,buyer," Yes I would be happy to do that for you  Yes I agree, thank you  Accept Deal"
2846,seller," I can only apologise, can you please return the wrong item and we will then send out the correct item  providing it is in the original packaging and is unopened and in a resalable condition.  When we receive the wrong item back and are able to confirm that it was our error in sending the wrong item, then yes we will retract the bad review. "
2846,seller," providing it is in the original packaging and is unopened and in a resalable condition.  When we receive the wrong item back and are able to confirm that it was our error in sending the wrong item, then yes we will retract the bad review.   Yes that's correct.  Can you also remove the bad review you left?"
2846,seller," When we receive the wrong item back and are able to confirm that it was our error in sending the wrong item, then yes we will retract the bad review.   Yes that's correct.  Can you also remove the bad review you left?  ok can you leave a subsequent review to say that we rectified the error to your satisfaction?"
2846,seller, Yes that's correct.  Can you also remove the bad review you left?  ok can you leave a subsequent review to say that we rectified the error to your satisfaction?  ok great thank you for your understanding.  Do you agree that we have reached an agreement?
2846,seller," ok can you leave a subsequent review to say that we rectified the error to your satisfaction?  ok great thank you for your understanding.  Do you agree that we have reached an agreement?  Submitted agreement: Buyer gets full refund, seller retracted their review, buyer kept their review, seller did apologize, and buyer didn't apologize."
2848,buyer, I would like a full refund on the item as it was not what was advertised or what I paid for.  Your website clearly stated it was a Kobe Bryant shirt and that is the reason I bought it.  I wouldn't have purchased it if it was not specifically a Kobe Bryant shirt.  It was 100% advertised as Kobe Bryant.  I was looking for that as it was a gift for a relative.  I'm willing to remove my negative review if I receive a full refund.
2848,buyer, Your website clearly stated it was a Kobe Bryant shirt and that is the reason I bought it.  I wouldn't have purchased it if it was not specifically a Kobe Bryant shirt.  It was 100% advertised as Kobe Bryant.  I was looking for that as it was a gift for a relative.  I'm willing to remove my negative review if I receive a full refund.  The advert for the shirt has changed since my purchase.  I will remove my negative review but it has to be a full refund.  I understand mistakes can happen.  Lets be reasonable with each other and move on.
2848,buyer," It was 100% advertised as Kobe Bryant.  I was looking for that as it was a gift for a relative.  I'm willing to remove my negative review if I receive a full refund.  The advert for the shirt has changed since my purchase.  I will remove my negative review but it has to be a full refund.  I understand mistakes can happen.  Lets be reasonable with each other and move on.  Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize."
2848,seller," It was advertised as not being linked to any particular player so I am confused as to why I should offer a refund  I am sure that it advertised as being a Laker's shirt, not specifically any player  The advert was not for a specific player, and you can check this now, it remains the case however I am happy to give you a partial refund for your upset if you remove the review"
2848,seller," I am sure that it advertised as being a Laker's shirt, not specifically any player  The advert was not for a specific player, and you can check this now, it remains the case however I am happy to give you a partial refund for your upset if you remove the review  okay"
2848,seller," The advert was not for a specific player, and you can check this now, it remains the case however I am happy to give you a partial refund for your upset if you remove the review  okay  Accept Deal"
2849,buyer," Hi there, I need to have a refund and your bad review redacted as you supplied the wrong item as advertised when I bought it  That's fine I can return the item to you so long as it's refunded. If this is done I can remove my bad review and you can remove the bad review of me as it will be resolved by then.  Will you remove the bad review of me as well? It's important that my account is in good stnading."
2849,buyer, That's fine I can return the item to you so long as it's refunded. If this is done I can remove my bad review and you can remove the bad review of me as it will be resolved by then.  Will you remove the bad review of me as well? It's important that my account is in good stnading.  It will be returned but I would like a commitment from you saying you will remove the bad review and then I will do the same. There is no use of them as you will have the item returned and I will be refunded.
2849,buyer," Will you remove the bad review of me as well? It's important that my account is in good stnading.  It will be returned but I would like a commitment from you saying you will remove the bad review and then I will do the same. There is no use of them as you will have the item returned and I will be refunded.  Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize."
2849,seller," I'm sorry to hear that you have received the wrong item but you will need to return the wrong item first to receive a refund  Yes that would be perfectly fine, you need to return the item within the next 2 weeks and undamaged  We can discuss that when the item has been returned"
2849,seller," Yes that would be perfectly fine, you need to return the item within the next 2 weeks and undamaged  We can discuss that when the item has been returned  Yes I agree to remove it as long as there is no other problems and the wrong item it send back in a timely manner and is in the condition sent"
2849,seller, We can discuss that when the item has been returned  Yes I agree to remove it as long as there is no other problems and the wrong item it send back in a timely manner and is in the condition sent  Accept Deal
2851,buyer," Hello, I really need a refund as the product wasnt as described, my terminally ill nephew is gutted and I really want him to have the correct item  This really isn't good, I am unable to source the correct item again and this leaves my nephew devastated, as a good will gesture, please could you refund on this occasion? I would remove the negative review and swap this for a positive one   The listing clearly stated it was a Kobe VBryant jersey however this has been removed from the listing since. This is dishonest. I took a screenshot of the listing which proves this adn will have no chose but to raise a formal complaint and a chargeback from my bank. I would like to avoid this where possible as you are a human with feelings and can surely sympathise with my terminally ill nephew?"
2851,buyer," This really isn't good, I am unable to source the correct item again and this leaves my nephew devastated, as a good will gesture, please could you refund on this occasion? I would remove the negative review and swap this for a positive one   The listing clearly stated it was a Kobe VBryant jersey however this has been removed from the listing since. This is dishonest. I took a screenshot of the listing which proves this adn will have no chose but to raise a formal complaint and a chargeback from my bank. I would like to avoid this where possible as you are a human with feelings and can surely sympathise with my terminally ill nephew?  Either way, you will be forced to refund with the evidence I have (screenshot) my bank will force through a chargeback... surely you wish to avoid this and risk your selling profile? A refund and a positive review is better than risking your whole sellers account being removed? Have a heart?"
2851,buyer," The listing clearly stated it was a Kobe VBryant jersey however this has been removed from the listing since. This is dishonest. I took a screenshot of the listing which proves this adn will have no chose but to raise a formal complaint and a chargeback from my bank. I would like to avoid this where possible as you are a human with feelings and can surely sympathise with my terminally ill nephew?  Either way, you will be forced to refund with the evidence I have (screenshot) my bank will force through a chargeback... surely you wish to avoid this and risk your selling profile? A refund and a positive review is better than risking your whole sellers account being removed? Have a heart?  I would be willing to drop the chargeback if you will remove the review of me as agreed, I will keep my negative review of you and would like an apology. This is the best I can agree to given the hassle of a resale"
2851,buyer," Either way, you will be forced to refund with the evidence I have (screenshot) my bank will force through a chargeback... surely you wish to avoid this and risk your selling profile? A refund and a positive review is better than risking your whole sellers account being removed? Have a heart?  I would be willing to drop the chargeback if you will remove the review of me as agreed, I will keep my negative review of you and would like an apology. This is the best I can agree to given the hassle of a resale  Accept Deal"
2851,seller," Hi there, unfortuately the terms of the sale were explicit in that there are no refunds offered.  I do understand this may be frustrating but as there was no error in the listing, I can't offer a refund in this instance.  In this instance I would be happy to remove the negative review I've left you and issue a formal apology  I wouldn't expect you to leave a positive review given the experience you've had wasn't a positive one for you. I can see from previous reviews left for you that it appears you've had similar incidents in the past.  We don't offer any option to choose a specific player jersey so there shouldn't have been any confusion.  I can't make an exception in this instance- perhaps if the item was damaged or had some flaw but that isn't the case  Whilst I do sympathise with your nephews situation, it's tragic, it isn't a valid reason to offer a refund.  Upon reviewing the invoice for the sale I can clearly see there is no specific player mentioned so I am confident there has been no miscommunication or deception.  I can direct you to the methods to raise a formal complaint if that's what you'd like to do but the outcome will be the same as our policy is clear. "
2851,seller," I wouldn't expect you to leave a positive review given the experience you've had wasn't a positive one for you. I can see from previous reviews left for you that it appears you've had similar incidents in the past.  We don't offer any option to choose a specific player jersey so there shouldn't have been any confusion.  I can't make an exception in this instance- perhaps if the item was damaged or had some flaw but that isn't the case  Whilst I do sympathise with your nephews situation, it's tragic, it isn't a valid reason to offer a refund.  Upon reviewing the invoice for the sale I can clearly see there is no specific player mentioned so I am confident there has been no miscommunication or deception.  I can direct you to the methods to raise a formal complaint if that's what you'd like to do but the outcome will be the same as our policy is clear.   I am confident we haven't misrepresented our listing- I would be keen to see this screenshot as there is no evidence of any missale.  In the instane of a chargeback, a thorough investigation is completed which would include a review of the reciept/invoice which is very clear in terms of what was purchased.  Ofcourse if you feel this is the right thing to do, that's your right to exercise.  I would suggest if you are unhappy with the jersey you could consider reselling it. "
2851,seller," Whilst I do sympathise with your nephews situation, it's tragic, it isn't a valid reason to offer a refund.  Upon reviewing the invoice for the sale I can clearly see there is no specific player mentioned so I am confident there has been no miscommunication or deception.  I can direct you to the methods to raise a formal complaint if that's what you'd like to do but the outcome will be the same as our policy is clear.   I am confident we haven't misrepresented our listing- I would be keen to see this screenshot as there is no evidence of any missale.  In the instane of a chargeback, a thorough investigation is completed which would include a review of the reciept/invoice which is very clear in terms of what was purchased.  Ofcourse if you feel this is the right thing to do, that's your right to exercise.  I would suggest if you are unhappy with the jersey you could consider reselling it.   Submitted agreement: Buyer gets no refund, seller retracted their review, buyer kept their review, seller did apologize, and buyer didn't apologize."
2852,buyer, Hello I received the wrong jersey from  your site I'm not happy one bit   That's not right i ordered a specific Kobe Bryan one   I looked multiple times and I definitely purchased it I'm getting stressed over this
2852,buyer, That's not right i ordered a specific Kobe Bryan one   I looked multiple times and I definitely purchased it I'm getting stressed over this  That works
2852,buyer, I looked multiple times and I definitely purchased it I'm getting stressed over this  That works  I think i would prefer a refund
2852,buyer," That works  I think i would prefer a refund  Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize."
2852,seller," Hi, on our website it is stated we dont give specific jersey  I assure you, you can look through the description  Relax, we can come to a solution. I can offer you a swap"
2852,seller," I assure you, you can look through the description  Relax, we can come to a solution. I can offer you a swap  okay can you retract your bad review"
2852,seller," Relax, we can come to a solution. I can offer you a swap  okay can you retract your bad review  okay"
2852,seller, okay can you retract your bad review  okay  Accept Deal
2853,seller," Hi I am sorry to hear that you were unhappy with your order  Yes I understand that, I have checked your order records and unfortunately it does not say that you ordered the Kobe Bryant jersey, we actually are sold out of this jersey and have been for the last few months.  My sincere apologies that the website is not up to date, I will sort that out as soon as possible, and sorry this has misled you. Bceause your order does not state that you chose the Kobe Bryant jersey it is company policy that I cannot offer you a full refund. I will ask my manager if we could come to a deal arrangement as I realise this is a stressful situation."
2853,seller," Yes I understand that, I have checked your order records and unfortunately it does not say that you ordered the Kobe Bryant jersey, we actually are sold out of this jersey and have been for the last few months.  My sincere apologies that the website is not up to date, I will sort that out as soon as possible, and sorry this has misled you. Bceause your order does not state that you chose the Kobe Bryant jersey it is company policy that I cannot offer you a full refund. I will ask my manager if we could come to a deal arrangement as I realise this is a stressful situation.  I have just spoken to my manager now, and she has said due to the stress this has caused you and the item showing as available on the website we could offer you a buy one get one free deal and early access to the Kobe Bryant jersey as soon as it is back in stock?"
2853,seller," My sincere apologies that the website is not up to date, I will sort that out as soon as possible, and sorry this has misled you. Bceause your order does not state that you chose the Kobe Bryant jersey it is company policy that I cannot offer you a full refund. I will ask my manager if we could come to a deal arrangement as I realise this is a stressful situation.  I have just spoken to my manager now, and she has said due to the stress this has caused you and the item showing as available on the website we could offer you a buy one get one free deal and early access to the Kobe Bryant jersey as soon as it is back in stock?  No problem, yes so the jersey will be available in no more than a week and we will email you as soon as it is back in stock. You will also be emailed a code where you can buy this jersey and get another jersey for free, how does that sound?"
2853,seller," I have just spoken to my manager now, and she has said due to the stress this has caused you and the item showing as available on the website we could offer you a buy one get one free deal and early access to the Kobe Bryant jersey as soon as it is back in stock?  No problem, yes so the jersey will be available in no more than a week and we will email you as soon as it is back in stock. You will also be emailed a code where you can buy this jersey and get another jersey for free, how does that sound?  I am afraid that it is company policy that as you did not add the Kobe Bryant jersey to your basket (as per your order record) that I cannot give you a refund for this item I am really sorry. You could try and sell the item on a website such as vinted? And would gain much of the money back from this which you can put towards the new jersey"
2853,seller," No problem, yes so the jersey will be available in no more than a week and we will email you as soon as it is back in stock. You will also be emailed a code where you can buy this jersey and get another jersey for free, how does that sound?  I am afraid that it is company policy that as you did not add the Kobe Bryant jersey to your basket (as per your order record) that I cannot give you a refund for this item I am really sorry. You could try and sell the item on a website such as vinted? And would gain much of the money back from this which you can put towards the new jersey  Your order shows me that you did not choose the KB jersey but instead that you chose the jersey you received, no other consumer has raised this as a problem so I am sorry but policy rules must be followed here"
2853,seller," I am afraid that it is company policy that as you did not add the Kobe Bryant jersey to your basket (as per your order record) that I cannot give you a refund for this item I am really sorry. You could try and sell the item on a website such as vinted? And would gain much of the money back from this which you can put towards the new jersey  Your order shows me that you did not choose the KB jersey but instead that you chose the jersey you received, no other consumer has raised this as a problem so I am sorry but policy rules must be followed here  Can you show me proof of your order confirmation"
2853,seller," Your order shows me that you did not choose the KB jersey but instead that you chose the jersey you received, no other consumer has raised this as a problem so I am sorry but policy rules must be followed here  Can you show me proof of your order confirmation  Yes please send it into this chat"
2853,seller," Can you show me proof of your order confirmation  Yes please send it into this chat  I am afraid this does not show me your official order therefore I am unable to process the refund, if you can provide the original order receipt then we can process the refund otherwise I am sorry but there is nothing more I can do for you"
2853,seller," Yes please send it into this chat  I am afraid this does not show me your official order therefore I am unable to process the refund, if you can provide the original order receipt then we can process the refund otherwise I am sorry but there is nothing more I can do for you  Okay I am going to have to end the conversation as I do not have an email address to provide you"
2854,buyer, Hi i would request a full refund for the product you sent as it was simply not what was ordered.  I ordered a Kobe Bryant replica shirt for my terminally ill nephew and you  sent a jersey for a different player that he does not know  The only reason for that is that you have changed the website since i first ordered. I have used this website many times without issue and this is the first problem i have had. For the sake of future business and common decency please agree to the refund for me.
2854,buyer, I ordered a Kobe Bryant replica shirt for my terminally ill nephew and you  sent a jersey for a different player that he does not know  The only reason for that is that you have changed the website since i first ordered. I have used this website many times without issue and this is the first problem i have had. For the sake of future business and common decency please agree to the refund for me.  Absolutely not as i know what i purchased and can prove that too as I have a screen shot of the website when i ordered the item.. This is such a small amount of money to you so to be so awkward with a loyal customer such as me is terrible. However if i need to get trading standards involved I will so if you are willing to tarnish your reputation over such a small sum please go ahead. Im sure once they get involved your company will be anxious to resolve the issue but by that time it will be too late. So please provide a full refund now.
2854,buyer, The only reason for that is that you have changed the website since i first ordered. I have used this website many times without issue and this is the first problem i have had. For the sake of future business and common decency please agree to the refund for me.  Absolutely not as i know what i purchased and can prove that too as I have a screen shot of the website when i ordered the item.. This is such a small amount of money to you so to be so awkward with a loyal customer such as me is terrible. However if i need to get trading standards involved I will so if you are willing to tarnish your reputation over such a small sum please go ahead. Im sure once they get involved your company will be anxious to resolve the issue but by that time it will be too late. So please provide a full refund now.  That great thank you i will now proceed to return the item
2854,buyer, Absolutely not as i know what i purchased and can prove that too as I have a screen shot of the website when i ordered the item.. This is such a small amount of money to you so to be so awkward with a loyal customer such as me is terrible. However if i need to get trading standards involved I will so if you are willing to tarnish your reputation over such a small sum please go ahead. Im sure once they get involved your company will be anxious to resolve the issue but by that time it will be too late. So please provide a full refund now.  That great thank you i will now proceed to return the item  Yes that sounds entirely reasonable so lets proceed on that basis. Furthermore now the issues is resolved how about we apologise to each other and simply move on
2854,buyer," That great thank you i will now proceed to return the item  Yes that sounds entirely reasonable so lets proceed on that basis. Furthermore now the issues is resolved how about we apologise to each other and simply move on  Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize."
2854,seller," Hi there, canIask what the difference was between what was expected and what was received?   I'm sorry to hear about your nephew's health, this must be a hard time for your family. Checking the product description I can see it states that this item isn't for a specific player but rather a team shirt  I understand your strong feelings due to your nephew's health but I can assure you there have been no changes to the website and I would be able to send proof of this if needed.  We have never stocked an individual Kobe Bryant shirt. I'm not able to offer a full refund in this case but I would be able to exchange this shirt for another item your nephew would enjoy more with no postage costs to yourself. Would this be a ood enough resolution? "
2854,seller," I'm sorry to hear about your nephew's health, this must be a hard time for your family. Checking the product description I can see it states that this item isn't for a specific player but rather a team shirt  I understand your strong feelings due to your nephew's health but I can assure you there have been no changes to the website and I would be able to send proof of this if needed.  We have never stocked an individual Kobe Bryant shirt. I'm not able to offer a full refund in this case but I would be able to exchange this shirt for another item your nephew would enjoy more with no postage costs to yourself. Would this be a ood enough resolution?   I'm not able to refund the money to you whilst you keep the item and I can assure you that we have never changed the website and will be able to prove this with timestamped records. However I empathise with your situation and wouldn't want to add more stress to your family. If you are able to return the shirt to us I will be able to process the refund bak to the card it was paid with."
2854,seller, I understand your strong feelings due to your nephew's health but I can assure you there have been no changes to the website and I would be able to send proof of this if needed.  We have never stocked an individual Kobe Bryant shirt. I'm not able to offer a full refund in this case but I would be able to exchange this shirt for another item your nephew would enjoy more with no postage costs to yourself. Would this be a ood enough resolution?   I'm not able to refund the money to you whilst you keep the item and I can assure you that we have never changed the website and will be able to prove this with timestamped records. However I empathise with your situation and wouldn't want to add more stress to your family. If you are able to return the shirt to us I will be able to process the refund bak to the card it was paid with.  As we have have reached an agreement and to avoid further stress and bad name on either sides can I ask that we both remove negative reviews about the other? Ifeel we are both reasonable people on either sides of an issue where we believe we are right and feel in the spirit of good will this issue could be put to bed. Does that sound reasonable to you?
2854,seller," I'm not able to refund the money to you whilst you keep the item and I can assure you that we have never changed the website and will be able to prove this with timestamped records. However I empathise with your situation and wouldn't want to add more stress to your family. If you are able to return the shirt to us I will be able to process the refund bak to the card it was paid with.  As we have have reached an agreement and to avoid further stress and bad name on either sides can I ask that we both remove negative reviews about the other? Ifeel we are both reasonable people on either sides of an issue where we believe we are right and feel in the spirit of good will this issue could be put to bed. Does that sound reasonable to you?  That's great to hear, I'm glad we could discuss this and come to an agreement. Absoloutley, I apologise for any undue stress and upset this has cause you and your family in this difficult time and I would liek to extend my personal thoughts and that of our whole team for your nephew. "
2854,seller," As we have have reached an agreement and to avoid further stress and bad name on either sides can I ask that we both remove negative reviews about the other? Ifeel we are both reasonable people on either sides of an issue where we believe we are right and feel in the spirit of good will this issue could be put to bed. Does that sound reasonable to you?  That's great to hear, I'm glad we could discuss this and come to an agreement. Absoloutley, I apologise for any undue stress and upset this has cause you and your family in this difficult time and I would liek to extend my personal thoughts and that of our whole team for your nephew.   Accept Deal"
2855,buyer," hello, I am hoping we can come to an agreement quickly, if you are already aware of the issue  why is that   then I would like to make a return, given that the item is not as described, Partial compensation is an option "
2855,buyer," why is that   then I would like to make a return, given that the item is not as described, Partial compensation is an option   a reasonable compromise would be some sort of compensation and I can change my review about the service because as it stands, it is my honst opinion on your customer service and business practices"
2855,buyer," then I would like to make a return, given that the item is not as described, Partial compensation is an option   a reasonable compromise would be some sort of compensation and I can change my review about the service because as it stands, it is my honst opinion on your customer service and business practices  thank you, I am willing to take down the comment, however  I would appreciate mutual apologies for the language used "
2855,buyer," a reasonable compromise would be some sort of compensation and I can change my review about the service because as it stands, it is my honst opinion on your customer service and business practices  thank you, I am willing to take down the comment, however  I would appreciate mutual apologies for the language used   as well as take down your bad review of me, thank you for cooperating "
2855,buyer," thank you, I am willing to take down the comment, however  I would appreciate mutual apologies for the language used   as well as take down your bad review of me, thank you for cooperating   alright fine, but how will that work if my feedback is removed "
2855,buyer," as well as take down your bad review of me, thank you for cooperating   alright fine, but how will that work if my feedback is removed   I do not understand what your offer is, I get a refund, take down my feedback and apologise, then you do what"
2855,buyer," alright fine, but how will that work if my feedback is removed   I do not understand what your offer is, I get a refund, take down my feedback and apologise, then you do what  Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize."
2855,seller," I understand your concern, however after great consideration, your request of a refund will not be granted this time.  All item specifics were mentioned with the item.  We have sold you this item as described.  I understand your frustration but it does not match our terms of conditions in accordance to returns.  I am sorry you feel that way, however I disagree that the item is not as described there was no mention of a players name on the item.  I would also be grateful if you could remove the negative comment on my account, there is no place for language of that manner."
2855,seller," All item specifics were mentioned with the item.  We have sold you this item as described.  I understand your frustration but it does not match our terms of conditions in accordance to returns.  I am sorry you feel that way, however I disagree that the item is not as described there was no mention of a players name on the item.  I would also be grateful if you could remove the negative comment on my account, there is no place for language of that manner.  Very well, to prevent going around in circles.  I am happy to offer a partial refund if you are willing to take down your comment and provide an apology for the use of language."
2855,seller," I am sorry you feel that way, however I disagree that the item is not as described there was no mention of a players name on the item.  I would also be grateful if you could remove the negative comment on my account, there is no place for language of that manner.  Very well, to prevent going around in circles.  I am happy to offer a partial refund if you are willing to take down your comment and provide an apology for the use of language.  I will willing to apologize so we are able to move on from this."
2855,seller," Very well, to prevent going around in circles.  I am happy to offer a partial refund if you are willing to take down your comment and provide an apology for the use of language.  I will willing to apologize so we are able to move on from this.  I will be keeping up the comment in response to your feedback, to allow others to be aware of the potential experiences they might come across.  However, I might reconsider on receiving the apology from yourself."
2855,seller," I will willing to apologize so we are able to move on from this.  I will be keeping up the comment in response to your feedback, to allow others to be aware of the potential experiences they might come across.  However, I might reconsider on receiving the apology from yourself.  send the apology first ."
2855,seller," I will be keeping up the comment in response to your feedback, to allow others to be aware of the potential experiences they might come across.  However, I might reconsider on receiving the apology from yourself.  send the apology first .  To clarify, I am willing to offer partial refund after you have removed your comment on my page and have given the apology to me that you have agreed on.  I have apologised on my behalf to resolve this situation.  I will then consider taking down my own comment to further resolve this dispute."
2855,seller," send the apology first .  To clarify, I am willing to offer partial refund after you have removed your comment on my page and have given the apology to me that you have agreed on.  I have apologised on my behalf to resolve this situation.  I will then consider taking down my own comment to further resolve this dispute.  Accept Deal"
2856,buyer, Hello. I am looking for a refund on the item I have purchased as what I have received is incorrect.   I am aware that the original post has been edited to remove the key information that led me to make this purchase. I am requesting the refund so I can get the money back to buy the correct present.   This is not true. I purchased this item which clearly stated it was for a Kobe Jersey. This was a present for my terminally ill Grandson and all I am trying to do is get the money back to buy the correct one. 
2856,buyer, I am aware that the original post has been edited to remove the key information that led me to make this purchase. I am requesting the refund so I can get the money back to buy the correct present.   This is not true. I purchased this item which clearly stated it was for a Kobe Jersey. This was a present for my terminally ill Grandson and all I am trying to do is get the money back to buy the correct one.   Can I ask what you gain from not offering a refund on this item?
2856,buyer, This is not true. I purchased this item which clearly stated it was for a Kobe Jersey. This was a present for my terminally ill Grandson and all I am trying to do is get the money back to buy the correct one.   Can I ask what you gain from not offering a refund on this item?  That is interesting - my pre meeting says I have not done that and that you have edited the sale. I like how we are pitted off against each other on this. Can we not agree to offer a refund and go back to being able to buy and sell. I can offer an apology for my review if you will also? This will allow me to get the correct Jersey for my Grandson.
2856,buyer, Can I ask what you gain from not offering a refund on this item?  That is interesting - my pre meeting says I have not done that and that you have edited the sale. I like how we are pitted off against each other on this. Can we not agree to offer a refund and go back to being able to buy and sell. I can offer an apology for my review if you will also? This will allow me to get the correct Jersey for my Grandson.  That is a good first step and I am happy to do that. 
2856,buyer, That is interesting - my pre meeting says I have not done that and that you have edited the sale. I like how we are pitted off against each other on this. Can we not agree to offer a refund and go back to being able to buy and sell. I can offer an apology for my review if you will also? This will allow me to get the correct Jersey for my Grandson.  That is a good first step and I am happy to do that.   I will also remove my review so that you are able to sell again if you can retract your bad review. This just leaves us the issue of the refund. 
2856,buyer," That is a good first step and I am happy to do that.   I will also remove my review so that you are able to sell again if you can retract your bad review. This just leaves us the issue of the refund.   Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize."
2856,seller," Hello, unfortunately I am unable to process a refund, as stated when buying all sales are final and I have reviewed your order and the correct item was sent to you as per your order  The original post has not been edited and I am unable to process a refund   I am sorry to hear about those circumstances, unfortunately I am still unable to offer a refund on the item."
2856,seller," The original post has not been edited and I am unable to process a refund   I am sorry to hear about those circumstances, unfortunately I am still unable to offer a refund on the item.  As stated at the time of sale, all sales are final. I have reviewed your profile and can see that you have left other businesses reviews stating that similar things have occurred with orders from them.  This leads me to believe you are untrustworthy as a buyer and are trying to scam small businesses."
2856,seller," I am sorry to hear about those circumstances, unfortunately I am still unable to offer a refund on the item.  As stated at the time of sale, all sales are final. I have reviewed your profile and can see that you have left other businesses reviews stating that similar things have occurred with orders from them.  This leads me to believe you are untrustworthy as a buyer and are trying to scam small businesses.  I can offer an apology on my review if you will do that."
