kodis-id,b_fullChat
2819,"<b>[You]</b>: The item i purchase was not exactly what was advertised.  Please can you give me a partial refund of 50%.  I am removing your negative review even if you dont. <br><b>[Other]</b>: Oh C'mon, the item description was fully stated right. So it was clearly advertised. Might just be an omission from you<br><b>[You]</b>: I found it misleading.  I bought it with the intention it would be Kobi Bryant, as that was how it was advertised.  Why did you remove the Kobe Bryant of the advert after the sale?  It seems all a bit fishy to me, but havent said that I mean no malice so i will remove my bad review of you. Please will you do the same. Would you be williong to offer any sort of refund?<br><b>[Other]</b>: Okay. For business sake. I can do a partial refund. Is that okay<br><b>[You]</b>: Yes that will be good. How much can you refund?<br><b>[Other]</b>: Let's do a partial 50% refund then. I guess you will take retract the bad review<br><b>[You]</b>: Yes definitely, will you remove your review as well?  I am sorry that i put it on in the first place I just felt let down, but i really appreciate how you have handled this now.<br><b>[Other]</b>: Yes. I will do that as well. I am sorry as well. We have a deal? <br><b>[You]</b>: Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2820,"<b>[You]</b>: Hi, the jersey I received was for the wrong player. It was supposed to be a Kobe Bryant jersey, I need you to refund me as you sent the wrong item.<br><b>[Other]</b>: Let me help you<br><b>[You]</b>: Ok great, so you will refund me for the jersey?<br><b>[Other]</b>: No refunds<br><b>[You]</b>: You sent the wrong item, if you want me to remove my negative review you will have to refund me!<br><b>[Other]</b>: You can choose another jersey atleast<br><b>[You]</b>: No, it has to be a Kobe Bryant jersey. It is a gift for my terminally ill nephew. Your listing was clearly for a Kobe Bryant jersey and you sent the wrong one!<br><b>[Other]</b>: I can help with a free shipping if that's fine with you and a compensation <br><b>[You]</b>: So a partial refund?<br><b>[Other]</b>: Submitted agreement: Buyer gets no refund, seller retracted their review, buyer kept their review, seller didn't apologize, and buyer did apologize.<br><b>[You]</b>: Reject Deal<br><b>[You]</b>: Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize.<br><b>[Other]</b>: Accept Deal<br>"
2821,"<b>[You]</b>: Based on the sale of the item please can I have a refund.<br><b>[Other]</b>: what seems to be the issue?<br><b>[You]</b>: The jumper did not have the correct player's name on the back. I do not recognise the player. The jumper was a present for a family member and the player is their idol.<br><b>[Other]</b>: The Jersey was clearly advertised and still is as generic. This is clearly the case if you recheck the website. The goods are not faulty. If you wish to purchase a specific players shirt, then I am sure I can accommodate that.<br><b>[You]</b>: Thank you for your response. I do not neces<br><b>[Other]</b>: I see you have posted a negative review , I kindly request it is removed as My advertising is correct and it would appear you did not check to ensure that the jersey was in a particular players name and not generic as advertised.<br><b>[You]</b>: I appreciate that you state it is as advertised however the specific advert was for the named player. I would be willing to remove the advert if a replacement is sent with the Kobe's name. I would remove the review. Alternatively, I would need a refund for the product.<br><b>[Other]</b>: please kindly provide proof that I was falsely advertising. I believe an amicable solution would be for yourself to apologise and remove the negative review and I will consider discounting the price of the now used shirt against the purchase of one with KOBE's name on it.<br><b>[You]</b>: The shirt I purchased has not been worn. As mentioned before it is a present. When it arrived, it had the incorrect name on it. I would be willing to provide proof. I would require a refund or a replacement with Kobe's name on. Secondly the purchased shirt will be returned, I would then remove the review.<br><b>[Other]</b>: It is a gbeneric shirt and has no name on it. It is apparant from your purchasing history, that you have on previous occasions used similar bullying tactics to get refunds and damage sellers reputations. There will be no proof forthcoming from yourself that I advertised the shirt incorrectly as It is clear from I was not at fault and apologise, then a refunds will be forthcoming to resolve this matter.<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2823,"<b>[You]</b>: Hi, the shirt I received was not the one that I ordered. So I would like to receive a refund please.<br><b>[Other]</b>: Hi, I'm sorry to hear that. What did you order and what did you receive?<br><b>[You]</b>: I ordered a Bryant basketball shirt but received one for another player. I specifically wanted the Bryant shirt so would like a refund as the shirt I received was not the one that I ordered. Thanks <br><b>[Other]</b>: I see, I understand. For future reference the shirt ordered didn't have  specific player on the back, but as a Bryant fan myself I can understand your frustration. <br><b>[You]</b>: Thanks for your understanding. If that is the case then I'd suggest that the advert is modified to specifically state that fact as otherwise it can be misleading. Any way - can I confirm that you will be able to refund me for this purchase?<br><b>[Other]</b>: I'll have to look at the advert again to make it clearer for future buyers. I'd hate for things to be misleading. I can offer you a refund, and also a short specifically for Bryant if you like? <br><b>[You]</b>: That would be great - much appreciated. If your willing to do that then I would see this matter as resolved and will retract my initial negative review, clarifying that after a following discussion that we were able to reach an amicable resolution. In return would you also retract the previous review that you have made of me following our initial communications? Does that seem fair to you?<br><b>[Other]</b>: Of course that's more than fair, I hope you buy from us again. Anything more you need?<br><b>[You]</b>: I surely will. I just wanted to apologise for my comments in our initial exchange and would appreciate if you would apologise for your part in the our initial disagreement. I'm really happy that we were able to reach an agreement. Thanks again.<br><b>[Other]</b>: Apologies on my side also. Hope you enjoy the rest of your day!<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2824,"<b>[You]</b>: Hi i would like to receive a refund for the purchase i made<br><b>[Other]</b>: What was the issue sorry?<br><b>[You]</b>: I didnt get what i purchased, i paid $100 for a pair of blue jeans but i received pink ones<br><b>[Other]</b>: Could you please send us proof of this as we thoroughly check orders before dispatching<br><b>[You]</b>: Yes not a problem, will send an email with the picture of the pink jeans just, please refund the $100 or i will write a very negative review<br><b>[Other]</b>: This really isn't necessary. Once we see the email we will send out the correct order as long as you return your<br><b>[You]</b>: Thats the email sent, I needed the jeans for an event in the coming days, if i wait for the new order, it wont arrive in time unfortunatley. this was your mistake and i did not get what i paid for<br><b>[Other]</b>: I'm really sorry to hear this. Is there anyway you would accept $110 in store credit?<br><b>[You]</b>: How about i keep the jeans and get $60 back?<br><b>[Other]</b>: Unfortunately that wouldn't be possible. We could maybe so $20 dollars back?<br><b>[You]</b>: Unfortunatlely i can not accept this, i will need to write a negative review<br><b>[Other]</b>: If indeed we did send the wrong item then it was done as an honest mistake. Send them back and we will process the refund <br><b>[You]</b>: Thank you.<br><b>[Other]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer didn't apologize.<br><b>[You]</b>: Accept Deal<br>"
2825,"<b>[You]</b>: hello. i would like a refund<br><b>[Other]</b>: Hi there, may I ask why you would like a refund<br><b>[You]</b>: because the item that i received does not match up the item that i purchased <br><b>[Other]</b>: according to the information we have on our side the Item sent to you is the item you had requested. I have  also noted you have written a bad review on our business due to this. May  I ask you take this review down and we look at how we can resolve this issue going forward<br><b>[You]</b>: i have to disagree with you there, as this is not entirely true. i also see that you have since changed the description of the item. unfortunately, i cannot remove my review as i believe it will serve as a warning to other consumers. some may not find an issue with the differences in the item, but others may be extremely disappointed, just like myself, so i think that it's important that they know before they commit to their purchase<br><b>[Other]</b>: I think the best way to move forward from this would be to request you to retract your bad review. on our side we will also remove the bad review about you and in turn we send you a refund  as soon as you deliver the item back to us. hopefully this could be a middle ground. <br><b>[You]</b>: i agree. thank you, i appreciate you meeting me in the middle. i will return the item to you as soon as possible and remove my review shortly after<br><b>[Other]</b>: thank you for your understanding, i believe this will be good for both our business and your personal reputation. so the final agreement will be full refund, remove bad review of you as our buyer, you retract your review. with that said i would like to apologize for any inconviniences caused on our side and look forward to doing business with you in future<br><b>[You]</b>: apologies to you too, and thank you for your understanding as well<br><b>[Other]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[You]</b>: Accept Deal<br>"
2826,"<b>[You]</b>: Good morning I would like to request for a refund the product I ordered was incorrect and arrived late<br><b>[Other]</b>: Good morningg, we can request a return and have the correct item sent to you.<br><b>[You]</b>: I would gladly return the item I would like would I know the some mistakes would not repeat itself I need to be assured<br><b>[Other]</b>: I apologise for the inconvenience caused. I will make sure that I have the correct  item sent to you at no cost. Upon receiving the incorrect item received in the same condition it was sent.<br><b>[You]</b>: I can assure the item is in good condition as it was not used I send it back in it's original condition, the reason I need refund it because I need to use the item tomorrow if I agree to your proposal is possible to receive it in 24 hours<br><b>[Other]</b>: I had the item checked by the relevant department and will have an express delivery done so that you will receive it within 24 hours.<br><b>[You]</b>: Thank you for the good service, I would wait for the item arrival then the effort you put to solving my problem have change my mind am willing to give it chance hope for good results<br><b>[Other]</b>: You are welcome. You will not be disappointed.<br><b>[You]</b>: Submitted agreement: Buyer gets no refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2828,"<b>[You]</b>: Hi, I really need the T-shirt I ordered, My nephew isn't doing too well and this has gone too far, please, just give me my money back and end this drama.<br><b>[Other]</b>: How long has it been since you ordered the T-shirt, please?<br><b>[You]</b>: Two weeks. I clearly ordered a Kobe Tshirt and you delivered the wrong thing and to make things worse, you went and wrote bad reviews about me and sent the wrong thing. <br><b>[Other]</b>: There must be a  mix up somewhere, I am sure we sent out your order and nothing else. The review is because I did not mess with your order, I have no idea how that is my fault. <br><b>[You]</b>: I made the right order, I'm certain of it. You're also adamant that it's not your fault that we're in this mess, so instead of pointing fingers, don't you think it would be better to give me a refund and cut our losses here? this drama is not benefiting any of us and I really need to get my nephew the right Tshirt before it's too late. please just give me my money, and end this?<br><b>[Other]</b>: firstly, I am sorry we are in this mess right now. The thing here is that we don't do refunds that is why I am sure we sent out the right package. We triple check to be sure it is the right package we are sending out before it is sent. I am not saying we can't make mistakes, I am saying what I the fault was rom you?<br><b>[You]</b>: But It's not. I am sure. My nephew loves Kobe, I looked over 10 stores for a Kobe Tshirt and picked yours because it was cheaper and had a quick delivery. I couldn't have made a mistake  on this. the mistake could've been anywhere but with me. what could be our solution then?<br><b>[Other]</b>: Like I said, we don't do refunds, so I don't have a clue of what we should do right now. <br><b>[You]</b>: send me a Kobe Tshirt then, exchange.<br><b>[Other]</b>: You have had the other for 2 weeks, haven't you? It just doesn't work like that, I'm sorry.<br><b>[You]</b>: No, I ordered two weeks ago and it arrived now.<br><b>[Other]</b>: Due to the fact that we don't do refunds, what do you want me to do now?<br><b>[You]</b>: exchange the tshirt or give me a partial refund. you need to come up with a solution, it's your business, your mistake, why should i be the one suffering?<br><b>[Other]</b>: In as much as it is my business and I will be the one to blamed, I am also sure you made a mistake even i you don't want to agree to it. I will offer a partial reund.<br><b>[You]</b>: Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2832,"<b>[You]</b>: I need you to take down the review you made about me on the site or i will slander your business to the last <br><b>[Other]</b>: RATHER OFFER A REFUND , <br><b>[You]</b>: I will have your jersey sent back to you and you will refund me. It is not what i ordered for so you have to refund me. I will take down the post i made about you and you will take down what you posted about me so we all go our way.<br><b>[Other]</b>: YES AND APPOLOGIZE TO THE BUYER , THIS WILL KEEP A GOOD RELASHIONSHIP <br><b>[You]</b>: I cannot apologize to the buyer,the buyer is meant to apologize to me for giving me a wrong product, calling me all sorts of names and slandering me on the site.<br><b>[Other]</b>: OKAY THAT MAKES SENSE SO WWHAT IS YOUUR FANAL ANSWERS<br><b>[You]</b>: I will get a full refund after returning thr jersey. Then, the seller will take down their review about me and apologize to me before i take down the review i posted about them.<br><b>[Other]</b>: OKAY LETS GGO WITH THAT<br><b>[You]</b>: Alright, i shall finalize the deal then<br><b>[Other]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer did apologize.<br><b>[You]</b>: Reject Deal<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer didn't apologize.<br><b>[Other]</b>: Accept Deal<br>"
2835,"<b>[You]</b>: Hi, I got a wrong package <br><b>[Other]</b>: Hi, sorry to hear that, could you advise which item you received<br><b>[You]</b>: I received a replica of the LA Lakers Basketball Championship jersey instead of the jersey Kobe Bryant used for his last championship.<br><b>[Other]</b>: We apologise for any confusion, but it is stated on our website that this is a replica item and not the original item worn by Kobe Bryant<br><b>[You]</b>: Sure, I understand, but what was sent was a replica of the LA Lakers Basketball Championship jersey. I would like to return the item and get what I initially ordered for.<br><b>[Other]</b>: Could you clarify as we provided you with a jersey for the correct team. Which other item would you like to receive<br><b>[You]</b>: I would be pleased to receive a replica of the Kobe Bryant jersey worn in his last championship game.<br><b>[Other]</b>: Could you advise how this would differ from the item which you have received?<br><b>[You]</b>: The Kobe Bryant jersey is a specific player's jersey and not just any other LA Lakers Basketball Championship team player's jersey.<br><b>[Other]</b>: Which player's jersey have you received?<br><b>[You]</b>: I don't even know this player, never heard of him.<br><b>[Other]</b>: Could you advise of the name on the jersey?<br><b>[You]</b>: 
PLAYER	TEAM(S)	GAMES
Carmelo Anthony
-
details
USA (Olympics)
16
Trevor Ariza
-
details
Los Angeles Lakers (USA-1)
137
Chucky Atkins
-
details
Los Angeles Lakers (USA-1)
66
Matt Barnes
-
details
Los Angeles Lakers (USA-1)
130
Jon Barry
-
details
Los Angeles Lakers (USA-1)
52
Brandon Bass
-
details
Los Angeles Lakers (USA-1)
52
Mario Bennett
-
details
Los Angeles Lakers (USA-1)
46
Tarik Black
-
details
Los Angeles Lakers (USA-1)
32
Steve Blake
-
details
Los Angeles Lakers (USA-1)
188
Corie Blount
-
details
Los Angeles Lakers (USA-1)
145
Carlos Boozer
-
details
Los Angeles Lakers (USA-1)
USA (Olympics)
41
Chris Bosh
-
details
USA (Olympics)
8
Tierre Brown
-
details
Los Angeles Lakers (USA-1)
61
Kwame Brown
-
details
Los Angeles Lakers (USA-1)
144
Shannon Brown
-
details
Los Angeles Lakers (USA-1)
226
Anthony Brown
-
details
Los Angeles Lakers (USA-1)
17
Caron Butler
-
details
Los Angeles Lakers (USA-1)
61
Andrew Bynum
-
details
Los Angeles Lakers (USA-1)
451
Elden Campbell
-
details
Los Angeles Lakers (USA-1)
181
Derrick Caracter
-
details
Los Angeles Lakers (USA-1)
41
Maurice Carter
-
details
Los Angeles Lakers (USA-1)
1
Cedric Ceballos
-
details
Los Angeles Lakers (USA-1)
7
John Celestand<br><b>[Other]</b>: I apologise if I wasn't clear, I meant the name of the player that is printed on the jersey<br><b>[You]</b>: John Celestand<br><b>[Other]</b>: That is not possible, as we do not stock this players jersey. He was not a member of the championship team with Kobe Bryant<br><b>[You]</b>: Exactly my point, I did not order for this jersey and I do not know why I received a package I did not place an order for. If it is not possible to return it and get a refund, it is fine, I'll just keep it in my closet. <br><b>[Other]</b>: I apologise for any inconvenience caused, if you are happy to keep the item, I hope you enjoy it!<br><b>[You]</b>: Thank you for your time. <br><b>[Other]</b>: Submitted agreement: Buyer gets no refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize.<br><b>[You]</b>: Accept Deal<br>"
2837,"<b>[You]</b>: i want a refund on a damaged parcel<br><b>[Other]</b>: I'm sorry to hear your parcel arrived damaged! Can you please provide your order number and a few details about the damage so I can investigate?<br><b>[You]</b>: thank you for swift response parcel number 234567 came in with a broken handle<br><b>[Other]</b>: Thanks for letting me know. I'll look into order #234567 and the broken handle. I'll get back to you with a solution as soon as I can.<br><b>[You]</b>: i will appreciate it if this is sorted out immediately. thank you<br><b>[Other]</b>: I've reviewed your order and understand the broken handle is a problem. I'm happy to offer a partial refund for the inconvenience. Please let me know what amount you'd like to be refunded, and I'll process it right away.<br><b>[You]</b>: i will like to receive 75% of the amount i paid<br><b>[Other]</b>: I understand your request for a 75% refund, but unfortunately, I can only offer a 50% refund for this situation. It's a fair compromise considering the handle is the only damaged part. Would you be open to that?<br><b>[You]</b>: yes, fair enough. thank you<br><b>[Other]</b>: Great! I've processed a 50% refund for you. You should see it reflected in your account within 3 business days. Thanks for your understanding!<br><b>[You]</b>: Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer didn't apologize.<br><b>[Other]</b>: Accept Deal<br>"
2846,"<b>[You]</b>: Hi, I'm really disappointed in the service received. I was sent the wrong item<br><b>[Other]</b>: I can only apologise, can you please return the wrong item and we will then send out the correct item<br><b>[You]</b>: Will I receive a full refund once the item has been sent back to me?<br><b>[Other]</b>: providing it is in the original packaging and is unopened and in a resalable condition.<br><b>[You]</b>: Thank you, I would also appreciate if the bad review left for me could be retracted?<br><b>[Other]</b>: When we receive the wrong item back and are able to confirm that it was our error in sending the wrong item, then yes we will retract the bad review. <br><b>[You]</b>: Thank you, just to confirm once you have the item back to you the bad review will be deleted and I will receive a full refund for the incorrect item sent?<br><b>[Other]</b>: Yes that's correct.  Can you also remove the bad review you left?<br><b>[You]</b>: I am unsure about doing that just because it was your error for sending the incorrect item out. I hope you can understand this was really important for me as the item was a present for my terminally ill nephew. <br><b>[Other]</b>: ok can you leave a subsequent review to say that we rectified the error to your satisfaction?<br><b>[You]</b>: Yes I would be happy to do that for you<br><b>[Other]</b>: ok great thank you for your understanding.  Do you agree that we have reached an agreement?<br><b>[You]</b>: Yes I agree, thank you<br><b>[Other]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer kept their review, seller did apologize, and buyer didn't apologize.<br><b>[You]</b>: Accept Deal<br>"
2848,"<b>[You]</b>: I would like a full refund on the item as it was not what was advertised or what I paid for.<br><b>[Other]</b>: It was advertised as not being linked to any particular player so I am confused as to why I should offer a refund<br><b>[You]</b>: Your website clearly stated it was a Kobe Bryant shirt and that is the reason I bought it.  I wouldn't have purchased it if it was not specifically a Kobe Bryant shirt.<br><b>[Other]</b>: I am sure that it advertised as being a Laker's shirt, not specifically any player<br><b>[You]</b>: It was 100% advertised as Kobe Bryant.  I was looking for that as it was a gift for a relative.  I'm willing to remove my negative review if I receive a full refund.<br><b>[Other]</b>: The advert was not for a specific player, and you can check this now, it remains the case however I am happy to give you a partial refund for your upset if you remove the review<br><b>[You]</b>: The advert for the shirt has changed since my purchase.  I will remove my negative review but it has to be a full refund.  I understand mistakes can happen.  Lets be reasonable with each other and move on.<br><b>[Other]</b>: okay<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2849,"<b>[You]</b>: Hi there, I need to have a refund and your bad review redacted as you supplied the wrong item as advertised when I bought it<br><b>[Other]</b>: I'm sorry to hear that you have received the wrong item but you will need to return the wrong item first to receive a refund<br><b>[You]</b>: That's fine I can return the item to you so long as it's refunded. If this is done I can remove my bad review and you can remove the bad review of me as it will be resolved by then.<br><b>[Other]</b>: Yes that would be perfectly fine, you need to return the item within the next 2 weeks and undamaged<br><b>[You]</b>: Will you remove the bad review of me as well? It's important that my account is in good stnading.<br><b>[Other]</b>: We can discuss that when the item has been returned<br><b>[You]</b>: It will be returned but I would like a commitment from you saying you will remove the bad review and then I will do the same. There is no use of them as you will have the item returned and I will be refunded.<br><b>[Other]</b>: Yes I agree to remove it as long as there is no other problems and the wrong item it send back in a timely manner and is in the condition sent<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize.<br><b>[Other]</b>: Accept Deal<br>"
2851,"<b>[You]</b>: Hello, I really need a refund as the product wasnt as described, my terminally ill nephew is gutted and I really want him to have the correct item<br><b>[Other]</b>: Hi there, unfortuately the terms of the sale were explicit in that there are no refunds offered.  I do understand this may be frustrating but as there was no error in the listing, I can't offer a refund in this instance.  In this instance I would be happy to remove the negative review I've left you and issue a formal apology<br><b>[You]</b>: This really isn't good, I am unable to source the correct item again and this leaves my nephew devastated, as a good will gesture, please could you refund on this occasion? I would remove the negative review and swap this for a positive one <br><b>[Other]</b>: I wouldn't expect you to leave a positive review given the experience you've had wasn't a positive one for you. I can see from previous reviews left for you that it appears you've had similar incidents in the past.  We don't offer any option to choose a specific player jersey so there shouldn't have been any confusion.  I can't make an exception in this instance- perhaps if the item was damaged or had some flaw but that isn't the case<br><b>[You]</b>: The listing clearly stated it was a Kobe VBryant jersey however this has been removed from the listing since. This is dishonest. I took a screenshot of the listing which proves this adn will have no chose but to raise a formal complaint and a chargeback from my bank. I would like to avoid this where possible as you are a human with feelings and can surely sympathise with my terminally ill nephew?<br><b>[Other]</b>: Whilst I do sympathise with your nephews situation, it's tragic, it isn't a valid reason to offer a refund.  Upon reviewing the invoice for the sale I can clearly see there is no specific player mentioned so I am confident there has been no miscommunication or deception.  I can direct you to the methods to raise a formal complaint if that's what you'd like to do but the outcome will be the same as our policy is clear. <br><b>[You]</b>: Either way, you will be forced to refund with the evidence I have (screenshot) my bank will force through a chargeback... surely you wish to avoid this and risk your selling profile? A refund and a positive review is better than risking your whole sellers account being removed? Have a heart?<br><b>[Other]</b>: I am confident we haven't misrepresented our listing- I would be keen to see this screenshot as there is no evidence of any missale.  In the instane of a chargeback, a thorough investigation is completed which would include a review of the reciept/invoice which is very clear in terms of what was purchased.  Ofcourse if you feel this is the right thing to do, that's your right to exercise.  I would suggest if you are unhappy with the jersey you could consider reselling it. <br><b>[You]</b>: I would be willing to drop the chargeback if you will remove the review of me as agreed, I will keep my negative review of you and would like an apology. This is the best I can agree to given the hassle of a resale<br><b>[Other]</b>: Submitted agreement: Buyer gets no refund, seller retracted their review, buyer kept their review, seller did apologize, and buyer didn't apologize.<br><b>[You]</b>: Accept Deal<br>"
2852,"<b>[You]</b>: Hello I received the wrong jersey from  your site I'm not happy one bit <br><b>[Other]</b>: Hi, on our website it is stated we dont give specific jersey<br><b>[You]</b>: That's not right i ordered a specific Kobe Bryan one <br><b>[Other]</b>: I assure you, you can look through the description<br><b>[You]</b>: I looked multiple times and I definitely purchased it I'm getting stressed over this<br><b>[Other]</b>: Relax, we can come to a solution. I can offer you a swap<br><b>[You]</b>: That works<br><b>[Other]</b>: okay can you retract your bad review<br><b>[You]</b>: I think i would prefer a refund<br><b>[Other]</b>: okay<br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller didn't apologize, and buyer didn't apologize.<br><b>[Other]</b>: Accept Deal<br>"
2854,"<b>[You]</b>: Hi i would request a full refund for the product you sent as it was simply not what was ordered.<br><b>[Other]</b>: Hi there, canIask what the difference was between what was expected and what was received? <br><b>[You]</b>: I ordered a Kobe Bryant replica shirt for my terminally ill nephew and you  sent a jersey for a different player that he does not know<br><b>[Other]</b>: I'm sorry to hear about your nephew's health, this must be a hard time for your family. Checking the product description I can see it states that this item isn't for a specific player but rather a team shirt<br><b>[You]</b>: The only reason for that is that you have changed the website since i first ordered. I have used this website many times without issue and this is the first problem i have had. For the sake of future business and common decency please agree to the refund for me.<br><b>[Other]</b>: I understand your strong feelings due to your nephew's health but I can assure you there have been no changes to the website and I would be able to send proof of this if needed.  We have never stocked an individual Kobe Bryant shirt. I'm not able to offer a full refund in this case but I would be able to exchange this shirt for another item your nephew would enjoy more with no postage costs to yourself. Would this be a ood enough resolution? <br><b>[You]</b>: Absolutely not as i know what i purchased and can prove that too as I have a screen shot of the website when i ordered the item.. This is such a small amount of money to you so to be so awkward with a loyal customer such as me is terrible. However if i need to get trading standards involved I will so if you are willing to tarnish your reputation over such a small sum please go ahead. Im sure once they get involved your company will be anxious to resolve the issue but by that time it will be too late. So please provide a full refund now.<br><b>[Other]</b>: I'm not able to refund the money to you whilst you keep the item and I can assure you that we have never changed the website and will be able to prove this with timestamped records. However I empathise with your situation and wouldn't want to add more stress to your family. If you are able to return the shirt to us I will be able to process the refund bak to the card it was paid with.<br><b>[You]</b>: That great thank you i will now proceed to return the item<br><b>[Other]</b>: As we have have reached an agreement and to avoid further stress and bad name on either sides can I ask that we both remove negative reviews about the other? Ifeel we are both reasonable people on either sides of an issue where we believe we are right and feel in the spirit of good will this issue could be put to bed. Does that sound reasonable to you?<br><b>[You]</b>: Yes that sounds entirely reasonable so lets proceed on that basis. Furthermore now the issues is resolved how about we apologise to each other and simply move on<br><b>[Other]</b>: That's great to hear, I'm glad we could discuss this and come to an agreement. Absoloutley, I apologise for any undue stress and upset this has cause you and your family in this difficult time and I would liek to extend my personal thoughts and that of our whole team for your nephew. <br><b>[You]</b>: Submitted agreement: Buyer gets full refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
2855,"<b>[You]</b>: hello, I am hoping we can come to an agreement quickly, if you are already aware of the issue<br><b>[Other]</b>: I understand your concern, however after great consideration, your request of a refund will not be granted this time.<br><b>[You]</b>: why is that <br><b>[Other]</b>: All item specifics were mentioned with the item.  We have sold you this item as described.  I understand your frustration but it does not match our terms of conditions in accordance to returns.<br><b>[You]</b>: then I would like to make a return, given that the item is not as described, Partial compensation is an option <br><b>[Other]</b>: I am sorry you feel that way, however I disagree that the item is not as described there was no mention of a players name on the item.  I would also be grateful if you could remove the negative comment on my account, there is no place for language of that manner.<br><b>[You]</b>: a reasonable compromise would be some sort of compensation and I can change my review about the service because as it stands, it is my honst opinion on your customer service and business practices<br><b>[Other]</b>: Very well, to prevent going around in circles.  I am happy to offer a partial refund if you are willing to take down your comment and provide an apology for the use of language.<br><b>[You]</b>: thank you, I am willing to take down the comment, however  I would appreciate mutual apologies for the language used <br><b>[Other]</b>: I will willing to apologize so we are able to move on from this.<br><b>[You]</b>: as well as take down your bad review of me, thank you for cooperating <br><b>[Other]</b>: I will be keeping up the comment in response to your feedback, to allow others to be aware of the potential experiences they might come across.  However, I might reconsider on receiving the apology from yourself.<br><b>[You]</b>: alright fine, but how will that work if my feedback is removed <br><b>[Other]</b>: send the apology first .<br><b>[You]</b>: I do not understand what your offer is, I get a refund, take down my feedback and apologise, then you do what<br><b>[Other]</b>: To clarify, I am willing to offer partial refund after you have removed your comment on my page and have given the apology to me that you have agreed on.  I have apologised on my behalf to resolve this situation.  I will then consider taking down my own comment to further resolve this dispute.<br><b>[You]</b>: Submitted agreement: Buyer gets partial refund, seller retracted their review, buyer retracted their review, seller did apologize, and buyer did apologize.<br><b>[Other]</b>: Accept Deal<br>"
